action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,86956,[],CHEMBL679322,Binding affinity for estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2ccc(OCCN3CCCCC3)cc2C(=O)C12C(c1ccc(O)cc1)=Cc1cc(O)ccc12,,,CHEMBL1147609,Bioorg Med Chem Lett,2004.0,"{'bei': '14.05', 'le': '0.26', 'lle': '1.93', 'sei': '7.77'}",CHEMBL432454,,CHEMBL432454,6.76,0,http://www.openphacts.org/units/Nanomolar,36902,=,1,1,=,,IC50,nM,,172.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,172.0
,,88011,[],CHEMBL679322,Binding affinity for estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)c1,,,CHEMBL1147609,Bioorg Med Chem Lett,2004.0,"{'bei': '22.84', 'le': '0.41', 'lle': '2.77', 'sei': '18.43'}",CHEMBL24950,,CHEMBL24950,7.46,0,http://www.openphacts.org/units/Nanomolar,36899,=,1,1,=,,IC50,nM,,35.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,35.0
,,88026,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '18.61', 'le': '0.36', 'lle': '2.06', 'sei': '18.98'}",CHEMBL419110,,CHEMBL419110,7.96,0,http://www.openphacts.org/units/Nanomolar,154449,=,1,1,=,,IC50,nM,,11.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,11.0
,,88031,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '18.92', 'le': '0.37', 'lle': '2.16', 'sei': '20.47'}",CHEMBL85090,,CHEMBL85090,8.59,0,http://www.openphacts.org/units/Nanomolar,154446,=,1,1,=,,IC50,nM,,2.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2.6
,,89900,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)S[C@H](c1cccnc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '13.97', 'le': '0.27', 'lle': '0.65', 'sei': '11.43'}",CHEMBL83060,,CHEMBL83060,6.27,0,http://www.openphacts.org/units/Nanomolar,154453,=,1,1,=,,IC50,nM,,542.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,542.0
,,90912,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '19.93', 'le': '0.39', 'lle': '2.62', 'sei': '20.33'}",CHEMBL85650,,CHEMBL85650,8.52,0,http://www.openphacts.org/units/Nanomolar,154448,=,1,1,=,,IC50,nM,,3.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3.0
,,99979,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '17.94', 'le': '0.34', 'lle': '2.77', 'sei': '13.78'}",CHEMBL313941,,CHEMBL313941,8.57,0,http://www.openphacts.org/units/Nanomolar,154455,=,1,1,=,,IC50,nM,,2.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2.7
,,99984,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '19.72', 'le': '0.38', 'lle': '2.64', 'sei': '19.45'}",CHEMBL313825,,CHEMBL313825,8.15,0,http://www.openphacts.org/units/Nanomolar,154441,=,1,1,=,,IC50,nM,,7.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,7.0
,,102959,[],CHEMBL679322,Binding affinity for estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2ccccc2C(=O)C12C(c1cccc(O)c1)=Cc1cc(O)ccc12,,,CHEMBL1147609,Bioorg Med Chem Lett,2004.0,"{'bei': '18.16', 'le': '0.33', 'lle': '2.47', 'sei': '8.63'}",CHEMBL25580,,CHEMBL25580,6.44,0,http://www.openphacts.org/units/Nanomolar,36900,=,1,1,=,,IC50,nM,,366.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,366.0
,,102968,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)S[C@H](c1cccs1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '17.76', 'le': '0.35', 'lle': '1.77', 'sei': '19.21'}",CHEMBL83623,,CHEMBL83623,8.06,0,http://www.openphacts.org/units/Nanomolar,154454,=,1,1,=,,IC50,nM,,8.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,8.8
,,102973,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)S[C@H](CC1CCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '18.79', 'le': '0.36', 'lle': '2.09', 'sei': '20.33'}",CHEMBL315271,,CHEMBL315271,8.52,0,http://www.openphacts.org/units/Nanomolar,154444,=,1,1,=,,IC50,nM,,3.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3.0
,,103915,[],CHEMBL679321,Binding affinity towards human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,,CHEMBL1146734,Bioorg Med Chem Lett,2004.0,"{'bei': '18.46', 'le': '0.35', 'lle': '2.66', 'sei': '12.49'}",CHEMBL81,RALOXIFENE,CHEMBL81,8.74,1,http://www.openphacts.org/units/Nanomolar,154442,=,1,1,=,,IC50,nM,,1.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.8
,,150637,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(COCCN3CCCCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '18.09', 'le': '0.35', 'lle': '2.57', 'sei': '13.90'}",CHEMBL122237,,CHEMBL122237,8.64,0,http://www.openphacts.org/units/Nanomolar,235084,=,1,1,=,,IC50,nM,,2.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2.3
,,150643,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(C3=CCNCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '21.21', 'le': '0.40', 'lle': '3.41', 'sei': '14.35'}",CHEMBL334096,,CHEMBL334096,8.85,0,http://www.openphacts.org/units/Nanomolar,235075,=,1,1,=,,IC50,nM,,1.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.4
,,150649,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '20.71', 'le': '0.40', 'lle': '4.18', 'sei': '16.02'}",CHEMBL121978,,CHEMBL121978,9.00,0,http://www.openphacts.org/units/Nanomolar,235082,=,1,1,=,,IC50,nM,,1.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.0
,,164097,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2CCCN2CCCCC2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '23.75', 'le': '0.46', 'lle': '4.19', 'sei': '17.30'}",CHEMBL122208,,CHEMBL122208,9.15,0,http://www.openphacts.org/units/Nanomolar,235074,=,1,1,=,,IC50,nM,,0.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.7
,,165281,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CCCN3CCCCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '19.18', 'le': '0.37', 'lle': '2.37', 'sei': '16.73'}",CHEMBL124474,,CHEMBL124474,8.85,0,http://www.openphacts.org/units/Nanomolar,235085,=,1,1,=,,IC50,nM,,1.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.4
,,170296,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '18.82', 'le': '0.36', 'lle': '3.23', 'sei': '15.03'}",CHEMBL121879,,CHEMBL121879,8.44,0,http://www.openphacts.org/units/Nanomolar,235078,=,1,1,=,,IC50,nM,,3.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3.6
,,171485,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(C3CCNCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '20.90', 'le': '0.40', 'lle': '3.24', 'sei': '14.21'}",CHEMBL125119,,CHEMBL125119,8.77,0,http://www.openphacts.org/units/Nanomolar,235083,=,1,1,=,,IC50,nM,,1.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.7
,,171491,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '20.06', 'le': '0.38', 'lle': '3.79', 'sei': '16.02'}",CHEMBL121720,,CHEMBL121720,9.00,0,http://www.openphacts.org/units/Nanomolar,235077,=,1,1,=,,IC50,nM,,1.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.0
,,172711,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCNCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '19.87', 'le': '0.38', 'lle': '3.89', 'sei': '12.86'}",CHEMBL332625,,CHEMBL332625,8.36,0,http://www.openphacts.org/units/Nanomolar,235076,=,1,1,=,,IC50,nM,,4.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,4.4
,,174939,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '19.62', 'le': '0.38', 'lle': '3.17', 'sei': '14.63'}",CHEMBL304552,,CHEMBL304552,9.10,1,http://www.openphacts.org/units/Nanomolar,235080,=,1,1,=,,IC50,nM,,0.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.8
,,177547,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CN3CCCCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '15.71', 'le': '0.30', 'lle': '0.76', 'sei': '12.87'}",CHEMBL340111,,CHEMBL340111,6.81,0,http://www.openphacts.org/units/Nanomolar,235073,=,1,1,=,,IC50,nM,,155.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,155.0
,,178855,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCCNCC3)cc2)cc1,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '19.43', 'le': '0.37', 'lle': '3.58', 'sei': '13.00'}",CHEMBL340606,,CHEMBL340606,8.44,0,http://www.openphacts.org/units/Nanomolar,235081,=,1,1,=,,IC50,nM,,3.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3.6
,,180038,[],CHEMBL677477,Binding affinity for human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1148423,Bioorg Med Chem Lett,2004.0,"{'bei': '32.62', 'le': '0.61', 'lle': '5.28', 'sei': '21.96'}",CHEMBL135,ESTRADIOL,CHEMBL135,8.89,1,http://www.openphacts.org/units/Nanomolar,235079,=,1,1,=,,IC50,nM,,1.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.3
,,266583,[],CHEMBL679325,Displacement of [3H]17-beta-estradiol from human Estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc2[C@H]1O,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,"{'bei': '13.06', 'le': '0.26', 'lle': '-0.09', 'sei': '9.25'}",CHEMBL1627351,,CHEMBL1627351,7.50,0,http://www.openphacts.org/units/Nanomolar,58228,=,1,1,=,,IC50,nM,,32.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,32.0
,,266585,[],CHEMBL679882,Antagonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc2[C@H]1O,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,,CHEMBL1627351,,CHEMBL1627351,6.50,0,http://www.openphacts.org/units/Nanomolar,58228,=,1,1,=,,IC50,nM,,316.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,316.0
,,267754,[],CHEMBL679325,Displacement of [3H]17-beta-estradiol from human Estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,"{'bei': '20.90', 'le': '0.37', 'lle': '1.26', 'sei': '19.86'}",CHEMBL33899,,CHEMBL33899,7.41,0,http://www.openphacts.org/units/Nanomolar,58231,=,1,1,=,,IC50,nM,,39.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,39.0
,,267756,[],CHEMBL679882,Antagonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000190,BAO_0000219,cell-based format,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,,CHEMBL33899,,CHEMBL33899,6.18,0,http://www.openphacts.org/units/Nanomolar,58231,=,1,1,=,,IC50,nM,,654.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,654.0
,,271679,[],CHEMBL679325,Displacement of [3H]17-beta-estradiol from human Estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4C(O)[C@@H](Sc4ccc(Br)cc4)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,"{'bei': '13.46', 'le': '0.30', 'lle': '0.77', 'sei': '10.55'}",CHEMBL1627353,,CHEMBL1627353,6.40,0,http://www.openphacts.org/units/Nanomolar,58229,=,1,1,=,,IC50,nM,,397.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,397.0
,Not Active,271681,[],CHEMBL679883,Antagonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha; Not active means no effect at < 1000 nM,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4C(O)[C@@H](Sc4ccc(Br)cc4)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,,CHEMBL1627353,,CHEMBL1627353,,0,http://www.openphacts.org/units/Nanomolar,58229,,1,0,,,IC50,nM,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,
,Not Active,272898,[],CHEMBL873597,Displacement of [3H]17-beta-estradiol from human Estrogen receptor alpha; Not active means no effect at <1000 nM,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)C[C@@H](Sc1ccc(OCCN3CCCCC3)cc1)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,,CHEMBL1132758,Bioorg Med Chem Lett,2000.0,,CHEMBL1627361,,CHEMBL1627361,,0,http://www.openphacts.org/units/Nanomolar,58224,,1,0,,,IC50,nM,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,
